country,year,sex,e0
FRATNP,1881,female,44.66
FRATNP,1881,male,42.38
FRATNP,1882,female,44.41
FRATNP,1882,male,41.93
FRATNP,1883,female,44.55
FRATNP,1883,male,42.06
FRATNP,1884,female,43.78
FRATNP,1884,male,41.23
FRATNP,1885,female,45.28
FRATNP,1885,male,42.68
FRATNP,1886,female,44.49
FRATNP,1886,male,41.91
FRATNP,1887,female,44.99
FRATNP,1887,male,42.51
FRATNP,1888,female,45.68
FRATNP,1888,male,42.71
FRATNP,1889,female,46.97
FRATNP,1889,male,44.17
FRATNP,1890,female,44.84
FRATNP,1890,male,42.11
FRATNP,1891,female,45.56
FRATNP,1891,male,42.75
FRATNP,1892,female,45.03
FRATNP,1892,male,42.18
FRATNP,1893,female,45.14
FRATNP,1893,male,42.05
FRATNP,1894,female,47.15
FRATNP,1894,male,43.93
FRATNP,1895,female,46.91
FRATNP,1895,male,43.71
FRATNP,1896,female,49.13
FRATNP,1896,male,45.94
FRATNP,1897,female,49.55
FRATNP,1897,male,46.29
FRATNP,1898,female,47.69
FRATNP,1898,male,44.4
FRATNP,1899,female,46.95
FRATNP,1899,male,43.47
FRATNP,1900,female,46.95
FRATNP,1900,male,43.34
FRATNP,1901,female,48.86
FRATNP,1901,male,45.23
FRATNP,1902,female,49.77
FRATNP,1902,male,46.28
FRATNP,1903,female,50.12
FRATNP,1903,male,46.76
FRATNP,1904,female,49.78
FRATNP,1904,male,46.43
FRATNP,1905,female,50.27
FRATNP,1905,male,46.57
FRATNP,1906,female,49.67
FRATNP,1906,male,45.89
FRATNP,1907,female,50.26
FRATNP,1907,male,46.46
FRATNP,1908,female,51.3
FRATNP,1908,male,47.4
FRATNP,1909,female,52.04
FRATNP,1909,male,48.08
FRATNP,1910,female,53.33
FRATNP,1910,male,49.47
FRATNP,1911,female,50.16
FRATNP,1911,male,46.35
FRATNP,1912,female,53.73
FRATNP,1912,male,49.48
FRATNP,1913,female,53.43
FRATNP,1913,male,49.4
FRATNP,1914,female,53.29
FRATNP,1914,male,29.37
FRATNP,1915,female,52.73
FRATNP,1915,male,27.28
FRATNP,1916,female,52.39
FRATNP,1916,male,30.84
FRATNP,1917,female,51.89
FRATNP,1917,male,35.49
FRATNP,1918,female,42.97
FRATNP,1918,male,28.37
FRATNP,1919,female,50.32
FRATNP,1919,male,43.86
FRATNP,1920,female,53.71
FRATNP,1920,male,49.94
FRATNP,1921,female,54.77
FRATNP,1921,male,50.63
FRATNP,1922,female,56.85
FRATNP,1922,male,52.94
FRATNP,1923,female,56.67
FRATNP,1923,male,52.53
FRATNP,1924,female,57.4
FRATNP,1924,male,53.02
FRATNP,1925,female,56.7
FRATNP,1925,male,52.05
FRATNP,1926,female,56.18
FRATNP,1926,male,51.77
FRATNP,1927,female,57.8
FRATNP,1927,male,53.68
FRATNP,1928,female,57.56
FRATNP,1928,male,53.28
FRATNP,1929,female,56.55
FRATNP,1929,male,51.97
FRATNP,1930,female,59.31
FRATNP,1930,male,54.32
FRATNP,1931,female,59.27
FRATNP,1931,male,54.54
FRATNP,1932,female,59.73
FRATNP,1932,male,54.72
FRATNP,1933,female,60.2
FRATNP,1933,male,55.11
FRATNP,1934,female,61.2
FRATNP,1934,male,55.45
FRATNP,1935,female,61.17
FRATNP,1935,male,55.44
FRATNP,1936,female,61.71
FRATNP,1936,male,55.84
FRATNP,1937,female,62.13
FRATNP,1937,male,56.13
FRATNP,1938,female,62.03
FRATNP,1938,male,55.87
FRATNP,1939,female,62.6
FRATNP,1939,male,56.52
FRATNP,1940,female,59.04
FRATNP,1940,male,42.29
FRATNP,1941,female,61.22
FRATNP,1941,male,53.77
FRATNP,1942,female,61.46
FRATNP,1942,male,53.59
FRATNP,1943,female,58.09
FRATNP,1943,male,48.86
FRATNP,1944,female,53.64
FRATNP,1944,male,41.71
FRATNP,1945,female,58.59
FRATNP,1945,male,51.37
FRATNP,1946,female,64.96
FRATNP,1946,male,59.65
FRATNP,1947,female,66.65
FRATNP,1947,male,61.13
FRATNP,1948,female,68.73
FRATNP,1948,male,62.72
FRATNP,1949,female,67.52
FRATNP,1949,male,62.16
FRATNP,1950,female,69.19
FRATNP,1950,male,63.43
FRATNP,1951,female,68.9
FRATNP,1951,male,63.17
FRATNP,1952,female,70.22
FRATNP,1952,male,64.41
FRATNP,1953,female,70.23
FRATNP,1953,male,64.29
FRATNP,1954,female,71.21
FRATNP,1954,male,65.03
FRATNP,1955,female,71.54
FRATNP,1955,male,65.23
FRATNP,1956,female,71.67
FRATNP,1956,male,65.17
FRATNP,1957,female,72.21
FRATNP,1957,male,65.49
FRATNP,1958,female,73.23
FRATNP,1958,male,66.85
FRATNP,1959,female,73.36
FRATNP,1959,male,66.86
FRATNP,1960,female,73.61
FRATNP,1960,male,67.02
FRATNP,1961,female,74.37
FRATNP,1961,male,67.46
FRATNP,1962,female,73.9
FRATNP,1962,male,66.99
FRATNP,1963,female,73.81
FRATNP,1963,male,66.81
FRATNP,1964,female,74.82
FRATNP,1964,male,67.68
FRATNP,1965,female,74.72
FRATNP,1965,male,67.47
FRATNP,1966,female,75.18
FRATNP,1966,male,67.82
FRATNP,1967,female,75.2
FRATNP,1967,male,67.79
FRATNP,1968,female,75.22
FRATNP,1968,male,67.76
FRATNP,1969,female,75.05
FRATNP,1969,male,67.41
FRATNP,1970,female,75.81
FRATNP,1970,male,68.37
FRATNP,1971,female,75.88
FRATNP,1971,male,68.31
FRATNP,1972,female,76.19
FRATNP,1972,male,68.48
FRATNP,1973,female,76.32
FRATNP,1973,male,68.69
FRATNP,1974,female,76.75
FRATNP,1974,male,68.93
FRATNP,1975,female,76.87
FRATNP,1975,male,69.02
FRATNP,1976,female,77.2
FRATNP,1976,male,69.15
FRATNP,1977,female,77.84
FRATNP,1977,male,69.7
FRATNP,1978,female,77.96
FRATNP,1978,male,69.82
FRATNP,1979,female,78.28
FRATNP,1979,male,70.05
FRATNP,1980,female,78.4
FRATNP,1980,male,70.15
FRATNP,1981,female,78.5
FRATNP,1981,male,70.37
FRATNP,1982,female,78.89
FRATNP,1982,male,70.71
FRATNP,1983,female,78.82
FRATNP,1983,male,70.73
FRATNP,1984,female,79.35
FRATNP,1984,male,71.14
FRATNP,1985,female,79.45
FRATNP,1985,male,71.24
FRATNP,1986,female,79.71
FRATNP,1986,male,71.5
FRATNP,1987,female,80.29
FRATNP,1987,male,72.03
FRATNP,1988,female,80.48
FRATNP,1988,male,72.32
FRATNP,1989,female,80.66
FRATNP,1989,male,72.45
FRATNP,1990,female,80.97
FRATNP,1990,male,72.72
FRATNP,1991,female,81.17
FRATNP,1991,male,72.88
FRATNP,1992,female,81.45
FRATNP,1992,male,73.15
FRATNP,1993,female,81.46
FRATNP,1993,male,73.25
FRATNP,1994,female,81.88
FRATNP,1994,male,73.64
FRATNP,1995,female,81.9
FRATNP,1995,male,73.83
FRATNP,1996,female,82.05
FRATNP,1996,male,74.06
FRATNP,1997,female,82.3
FRATNP,1997,male,74.51
FRATNP,1998,female,82.41
FRATNP,1998,male,74.72
FRATNP,1999,female,82.51
FRATNP,1999,male,74.94
FRATNP,2000,female,82.8
FRATNP,2000,male,75.24
FRATNP,2001,female,82.94
FRATNP,2001,male,75.43
FRATNP,2002,female,83.03
FRATNP,2002,male,75.7
FRATNP,2003,female,82.95
FRATNP,2003,male,75.81
FRATNP,2004,female,83.86
FRATNP,2004,male,76.67
FRATNP,2005,female,83.83
FRATNP,2005,male,76.72
FRATNP,2006,female,84.18
FRATNP,2006,male,77.16
FRATNP,2007,female,84.39
FRATNP,2007,male,77.38
FRATNP,2008,female,84.34
FRATNP,2008,male,77.58
FRATNP,2009,female,84.44
FRATNP,2009,male,77.74
FRATNP,2010,female,84.67
FRATNP,2010,male,77.99
FRATNP,2011,female,85.01
FRATNP,2011,male,78.4
FRATNP,2012,female,84.86
FRATNP,2012,male,78.46
FRATNP,2013,female,85.05
FRATNP,2013,male,78.73
FRATNP,2014,female,85.45
FRATNP,2014,male,79.23
FRATNP,2015,female,85.16
FRATNP,2015,male,78.98
FRATNP,2016,female,85.35
FRATNP,2016,male,79.28
FRATNP,2017,female,85.31
FRATNP,2017,male,79.4
FRATNP,2018,female,85.44
FRATNP,2018,male,79.53
FRATNP,2019,female,85.57
FRATNP,2019,male,79.74
FRATNP,2020,female,85.13
FRATNP,2020,male,79.17
FRATNP,2021,female,85.29
FRATNP,2021,male,79.26
FRATNP,2022,female,85.14
FRATNP,2022,male,79.36
FRATNP,2023,female,85.64
FRATNP,2023,male,80.01
FRACNP,1816,female,41.12
FRACNP,1816,male,39.08
FRACNP,1817,female,40.23
FRACNP,1817,male,38.25
FRACNP,1818,female,39.1
FRACNP,1818,male,38.12
FRACNP,1819,female,37.94
FRACNP,1819,male,36.75
FRACNP,1820,female,39.98
FRACNP,1820,male,38.62
FRACNP,1821,female,40.43
FRACNP,1821,male,39.37
FRACNP,1822,female,39.04
FRACNP,1822,male,37.72
FRACNP,1823,female,40.82
FRACNP,1823,male,39.29
FRACNP,1824,female,39.97
FRACNP,1824,male,38.5
FRACNP,1825,female,39.07
FRACNP,1825,male,38.13
FRACNP,1826,female,38.33
FRACNP,1826,male,37.31
FRACNP,1827,female,40.14
FRACNP,1827,male,38.72
FRACNP,1828,female,38.31
FRACNP,1828,male,36.94
FRACNP,1829,female,40.27
FRACNP,1829,male,38.65
FRACNP,1830,female,40.37
FRACNP,1830,male,38.93
FRACNP,1831,female,40.57
FRACNP,1831,male,38.95
FRACNP,1832,female,36.54
FRACNP,1832,male,35.27
FRACNP,1833,female,39.59
FRACNP,1833,male,38.22
FRACNP,1834,female,35.81
FRACNP,1834,male,34.42
FRACNP,1835,female,40.45
FRACNP,1835,male,38.63
FRACNP,1836,female,42.79
FRACNP,1836,male,41.24
FRACNP,1837,female,40
FRACNP,1837,male,38.87
FRACNP,1838,female,40.01
FRACNP,1838,male,38.75
FRACNP,1839,female,41.56
FRACNP,1839,male,40.36
FRACNP,1840,female,41.17
FRACNP,1840,male,39.68
FRACNP,1841,female,41.76
FRACNP,1841,male,39.71
FRACNP,1842,female,40.91
FRACNP,1842,male,39.18
FRACNP,1843,female,41.42
FRACNP,1843,male,40.17
FRACNP,1844,female,42.97
FRACNP,1844,male,41.71
FRACNP,1845,female,44.22
FRACNP,1845,male,43
FRACNP,1846,female,41.32
FRACNP,1846,male,40.09
FRACNP,1847,female,41.21
FRACNP,1847,male,39.71
FRACNP,1848,female,41.13
FRACNP,1848,male,39.54
FRACNP,1849,female,36.7
FRACNP,1849,male,35.23
FRACNP,1850,female,44
FRACNP,1850,male,42.63
FRACNP,1851,female,42.41
FRACNP,1851,male,41.21
FRACNP,1852,female,41.95
FRACNP,1852,male,40.76
FRACNP,1853,female,43.24
FRACNP,1853,male,41.9
FRACNP,1854,female,37.02
FRACNP,1854,male,35.36
FRACNP,1855,female,39.5
FRACNP,1855,male,35.81
FRACNP,1856,female,41.32
FRACNP,1856,male,39.13
FRACNP,1857,female,40.16
FRACNP,1857,male,39.07
FRACNP,1858,female,40.06
FRACNP,1858,male,39.38
FRACNP,1859,female,35.94
FRACNP,1859,male,34.75
FRACNP,1860,female,43.87
FRACNP,1860,male,42.85
FRACNP,1861,female,41.03
FRACNP,1861,male,40.15
FRACNP,1862,female,43.31
FRACNP,1862,male,42.11
FRACNP,1863,female,42.45
FRACNP,1863,male,41.21
FRACNP,1864,female,42.78
FRACNP,1864,male,41.37
FRACNP,1865,female,40.93
FRACNP,1865,male,39.5
FRACNP,1866,female,42.57
FRACNP,1866,male,41.11
FRACNP,1867,female,43.21
FRACNP,1867,male,41.65
FRACNP,1868,female,41.19
FRACNP,1868,male,39.43
FRACNP,1869,female,42.12
FRACNP,1869,male,40.17
FRACNP,1870,female,38.47
FRACNP,1870,male,34.77
FRACNP,1871,female,32.58
FRACNP,1871,male,27.34
FRACNP,1872,female,43.63
FRACNP,1872,male,41.44
FRACNP,1873,female,42.81
FRACNP,1873,male,40.97
FRACNP,1874,female,45.28
FRACNP,1874,male,43.36
FRACNP,1875,female,44.11
FRACNP,1875,male,42.33
FRACNP,1876,female,44.72
FRACNP,1876,male,42.53
FRACNP,1877,female,45.31
FRACNP,1877,male,43.33
FRACNP,1878,female,44.42
FRACNP,1878,male,42.37
FRACNP,1879,female,45.09
FRACNP,1879,male,42.92
FRACNP,1880,female,43.81
FRACNP,1880,male,41.84
FRACNP,1881,female,44.66
FRACNP,1881,male,42.38
FRACNP,1882,female,44.41
FRACNP,1882,male,41.93
FRACNP,1883,female,44.55
FRACNP,1883,male,42.06
FRACNP,1884,female,43.78
FRACNP,1884,male,41.23
FRACNP,1885,female,45.28
FRACNP,1885,male,42.68
FRACNP,1886,female,44.49
FRACNP,1886,male,41.91
FRACNP,1887,female,44.99
FRACNP,1887,male,42.51
FRACNP,1888,female,45.68
FRACNP,1888,male,42.71
FRACNP,1889,female,46.97
FRACNP,1889,male,44.17
FRACNP,1890,female,44.84
FRACNP,1890,male,42.11
FRACNP,1891,female,45.56
FRACNP,1891,male,42.75
FRACNP,1892,female,45.03
FRACNP,1892,male,42.18
FRACNP,1893,female,45.14
FRACNP,1893,male,42.05
FRACNP,1894,female,47.15
FRACNP,1894,male,43.93
FRACNP,1895,female,46.91
FRACNP,1895,male,43.71
FRACNP,1896,female,49.13
FRACNP,1896,male,45.94
FRACNP,1897,female,49.55
FRACNP,1897,male,46.29
FRACNP,1898,female,47.69
FRACNP,1898,male,44.4
FRACNP,1899,female,46.95
FRACNP,1899,male,43.47
FRACNP,1900,female,46.95
FRACNP,1900,male,43.34
FRACNP,1901,female,48.86
FRACNP,1901,male,45.23
FRACNP,1902,female,49.77
FRACNP,1902,male,46.28
FRACNP,1903,female,50.12
FRACNP,1903,male,46.76
FRACNP,1904,female,49.78
FRACNP,1904,male,46.43
FRACNP,1905,female,50.27
FRACNP,1905,male,46.57
FRACNP,1906,female,49.67
FRACNP,1906,male,45.89
FRACNP,1907,female,50.26
FRACNP,1907,male,46.46
FRACNP,1908,female,51.3
FRACNP,1908,male,47.4
FRACNP,1909,female,52.04
FRACNP,1909,male,48.08
FRACNP,1910,female,53.33
FRACNP,1910,male,49.47
FRACNP,1911,female,50.16
FRACNP,1911,male,46.35
FRACNP,1912,female,53.73
FRACNP,1912,male,49.48
FRACNP,1913,female,53.43
FRACNP,1913,male,49.38
FRACNP,1914,female,53.29
FRACNP,1914,male,46.51
FRACNP,1915,female,52.73
FRACNP,1915,male,41.21
FRACNP,1916,female,52.39
FRACNP,1916,male,41.93
FRACNP,1917,female,51.89
FRACNP,1917,male,42.16
FRACNP,1918,female,42.97
FRACNP,1918,male,33.84
FRACNP,1919,female,50.32
FRACNP,1919,male,40.4
FRACNP,1920,female,53.71
FRACNP,1920,male,49.61
FRACNP,1921,female,54.77
FRACNP,1921,male,50.63
FRACNP,1922,female,56.85
FRACNP,1922,male,52.94
FRACNP,1923,female,56.67
FRACNP,1923,male,52.53
FRACNP,1924,female,57.4
FRACNP,1924,male,53.02
FRACNP,1925,female,56.7
FRACNP,1925,male,52.05
FRACNP,1926,female,56.18
FRACNP,1926,male,51.77
FRACNP,1927,female,57.8
FRACNP,1927,male,53.68
FRACNP,1928,female,57.56
FRACNP,1928,male,53.28
FRACNP,1929,female,56.55
FRACNP,1929,male,51.97
FRACNP,1930,female,59.31
FRACNP,1930,male,54.32
FRACNP,1931,female,59.27
FRACNP,1931,male,54.54
FRACNP,1932,female,59.73
FRACNP,1932,male,54.72
FRACNP,1933,female,60.2
FRACNP,1933,male,55.11
FRACNP,1934,female,61.2
FRACNP,1934,male,55.45
FRACNP,1935,female,61.17
FRACNP,1935,male,55.44
FRACNP,1936,female,61.71
FRACNP,1936,male,55.84
FRACNP,1937,female,62.13
FRACNP,1937,male,56.13
FRACNP,1938,female,62.03
FRACNP,1938,male,55.88
FRACNP,1939,female,62.6
FRACNP,1939,male,56.52
FRACNP,1940,female,59.04
FRACNP,1940,male,52.65
FRACNP,1941,female,61.22
FRACNP,1941,male,53.48
FRACNP,1942,female,61.81
FRACNP,1942,male,54.56
FRACNP,1943,female,61.8
FRACNP,1943,male,54.65
FRACNP,1944,female,59.6
FRACNP,1944,male,48.35
FRACNP,1945,female,60.3
FRACNP,1945,male,53.66
FRACNP,1946,female,64.96
FRACNP,1946,male,59.65
FRACNP,1947,female,66.65
FRACNP,1947,male,61.13
FRACNP,1948,female,68.73
FRACNP,1948,male,62.72
FRACNP,1949,female,67.52
FRACNP,1949,male,62.16
FRACNP,1950,female,69.19
FRACNP,1950,male,63.43
FRACNP,1951,female,68.9
FRACNP,1951,male,63.17
FRACNP,1952,female,70.22
FRACNP,1952,male,64.41
FRACNP,1953,female,70.23
FRACNP,1953,male,64.29
FRACNP,1954,female,71.21
FRACNP,1954,male,65.03
FRACNP,1955,female,71.54
FRACNP,1955,male,65.23
FRACNP,1956,female,71.67
FRACNP,1956,male,65.17
FRACNP,1957,female,72.21
FRACNP,1957,male,65.49
FRACNP,1958,female,73.23
FRACNP,1958,male,66.85
FRACNP,1959,female,73.36
FRACNP,1959,male,66.86
FRACNP,1960,female,73.61
FRACNP,1960,male,67.02
FRACNP,1961,female,74.37
FRACNP,1961,male,67.46
FRACNP,1962,female,73.9
FRACNP,1962,male,66.99
FRACNP,1963,female,73.81
FRACNP,1963,male,66.81
FRACNP,1964,female,74.82
FRACNP,1964,male,67.68
FRACNP,1965,female,74.72
FRACNP,1965,male,67.47
FRACNP,1966,female,75.18
FRACNP,1966,male,67.82
FRACNP,1967,female,75.2
FRACNP,1967,male,67.79
FRACNP,1968,female,75.22
FRACNP,1968,male,67.76
FRACNP,1969,female,75.05
FRACNP,1969,male,67.41
FRACNP,1970,female,75.81
FRACNP,1970,male,68.37
FRACNP,1971,female,75.88
FRACNP,1971,male,68.31
FRACNP,1972,female,76.19
FRACNP,1972,male,68.48
FRACNP,1973,female,76.32
FRACNP,1973,male,68.69
FRACNP,1974,female,76.75
FRACNP,1974,male,68.93
FRACNP,1975,female,76.87
FRACNP,1975,male,69.02
FRACNP,1976,female,77.2
FRACNP,1976,male,69.15
FRACNP,1977,female,77.84
FRACNP,1977,male,69.7
FRACNP,1978,female,77.96
FRACNP,1978,male,69.82
FRACNP,1979,female,78.28
FRACNP,1979,male,70.05
FRACNP,1980,female,78.4
FRACNP,1980,male,70.15
FRACNP,1981,female,78.5
FRACNP,1981,male,70.37
FRACNP,1982,female,78.89
FRACNP,1982,male,70.71
FRACNP,1983,female,78.82
FRACNP,1983,male,70.73
FRACNP,1984,female,79.35
FRACNP,1984,male,71.14
FRACNP,1985,female,79.45
FRACNP,1985,male,71.24
FRACNP,1986,female,79.71
FRACNP,1986,male,71.5
FRACNP,1987,female,80.29
FRACNP,1987,male,72.03
FRACNP,1988,female,80.48
FRACNP,1988,male,72.32
FRACNP,1989,female,80.66
FRACNP,1989,male,72.45
FRACNP,1990,female,80.97
FRACNP,1990,male,72.72
FRACNP,1991,female,81.17
FRACNP,1991,male,72.88
FRACNP,1992,female,81.45
FRACNP,1992,male,73.15
FRACNP,1993,female,81.46
FRACNP,1993,male,73.25
FRACNP,1994,female,81.88
FRACNP,1994,male,73.64
FRACNP,1995,female,81.9
FRACNP,1995,male,73.83
FRACNP,1996,female,82.05
FRACNP,1996,male,74.06
FRACNP,1997,female,82.3
FRACNP,1997,male,74.51
FRACNP,1998,female,82.41
FRACNP,1998,male,74.72
FRACNP,1999,female,82.51
FRACNP,1999,male,74.94
FRACNP,2000,female,82.8
FRACNP,2000,male,75.24
FRACNP,2001,female,82.94
FRACNP,2001,male,75.43
FRACNP,2002,female,83.03
FRACNP,2002,male,75.7
FRACNP,2003,female,82.95
FRACNP,2003,male,75.81
FRACNP,2004,female,83.86
FRACNP,2004,male,76.67
FRACNP,2005,female,83.83
FRACNP,2005,male,76.72
FRACNP,2006,female,84.18
FRACNP,2006,male,77.16
FRACNP,2007,female,84.39
FRACNP,2007,male,77.38
FRACNP,2008,female,84.34
FRACNP,2008,male,77.58
FRACNP,2009,female,84.44
FRACNP,2009,male,77.74
FRACNP,2010,female,84.67
FRACNP,2010,male,77.99
FRACNP,2011,female,85.01
FRACNP,2011,male,78.4
FRACNP,2012,female,84.86
FRACNP,2012,male,78.46
FRACNP,2013,female,85.05
FRACNP,2013,male,78.73
FRACNP,2014,female,85.45
FRACNP,2014,male,79.23
FRACNP,2015,female,85.16
FRACNP,2015,male,78.98
FRACNP,2016,female,85.35
FRACNP,2016,male,79.28
FRACNP,2017,female,85.31
FRACNP,2017,male,79.4
FRACNP,2018,female,85.44
FRACNP,2018,male,79.53
FRACNP,2019,female,85.57
FRACNP,2019,male,79.74
FRACNP,2020,female,85.13
FRACNP,2020,male,79.17
FRACNP,2021,female,85.29
FRACNP,2021,male,79.26
FRACNP,2022,female,85.14
FRACNP,2022,male,79.36
FRACNP,2023,female,85.64
FRACNP,2023,male,80.01
GRC,1981,female,78.04
GRC,1981,male,73.39
GRC,1982,female,78.26
GRC,1982,male,73.44
GRC,1983,female,78.05
GRC,1983,male,73.28
GRC,1984,female,78.57
GRC,1984,male,73.68
GRC,1985,female,78.42
GRC,1985,male,73.4
GRC,1986,female,78.81
GRC,1986,male,73.98
GRC,1987,female,78.58
GRC,1987,male,73.82
GRC,1988,female,79.3
GRC,1988,male,74.27
GRC,1989,female,79.53
GRC,1989,male,74.47
GRC,1990,female,79.63
GRC,1990,male,74.66
GRC,1991,female,79.86
GRC,1991,male,74.66
GRC,1992,female,79.77
GRC,1992,male,74.62
GRC,1993,female,80.07
GRC,1993,male,74.86
GRC,1994,female,80.31
GRC,1994,male,75.03
GRC,1995,female,80.4
GRC,1995,male,74.9
GRC,1996,female,80.56
GRC,1996,male,75
GRC,1997,female,80.88
GRC,1997,male,75.37
GRC,1998,female,80.75
GRC,1998,male,75.44
GRC,1999,female,80.94
GRC,1999,male,75.46
GRC,2000,female,81.18
GRC,2000,male,75.52
GRC,2001,female,81.6
GRC,2001,male,75.96
GRC,2002,female,81.68
GRC,2002,male,76.23
GRC,2003,female,81.83
GRC,2003,male,76.39
GRC,2004,female,82.05
GRC,2004,male,76.48
GRC,2005,female,82.33
GRC,2005,male,76.64
GRC,2006,female,82.58
GRC,2006,male,76.97
GRC,2007,female,82.46
GRC,2007,male,76.78
GRC,2008,female,82.95
GRC,2008,male,77.36
GRC,2009,female,83.21
GRC,2009,male,77.44
GRC,2010,female,83.25
GRC,2010,male,77.89
GRC,2011,female,83.46
GRC,2011,male,77.92
GRC,2012,female,83.3
GRC,2012,male,77.86
GRC,2013,female,83.79
GRC,2013,male,78.48
GRC,2014,female,83.91
GRC,2014,male,78.54
GRC,2015,female,83.63
GRC,2015,male,78.32
GRC,2016,female,83.79
GRC,2016,male,78.64
GRC,2017,female,83.75
GRC,2017,male,78.61
GRC,2018,female,84.18
GRC,2018,male,79.02
GRC,2019,female,83.99
GRC,2019,male,78.97
HUN,1950,female,64.31
HUN,1950,male,59.93
HUN,1951,female,64.75
HUN,1951,male,60.16
HUN,1952,female,66.16
HUN,1952,male,61.65
HUN,1953,female,65.87
HUN,1953,male,61.78
HUN,1954,female,67.29
HUN,1954,male,63.5
HUN,1955,female,68.79
HUN,1955,male,64.94
HUN,1956,female,68.42
HUN,1956,male,63.55
HUN,1957,female,68.53
HUN,1957,male,64.09
HUN,1958,female,69.47
HUN,1958,male,65.33
HUN,1959,female,69.52
HUN,1959,male,65.06
HUN,1960,female,70.17
HUN,1960,male,65.92
HUN,1961,female,71.18
HUN,1961,male,66.76
HUN,1962,female,70.13
HUN,1962,male,65.68
HUN,1963,female,71.2
HUN,1963,male,66.6
HUN,1964,female,71.85
HUN,1964,male,67
HUN,1965,female,71.53
HUN,1965,male,66.7
HUN,1966,female,72.22
HUN,1966,male,67.49
HUN,1967,female,72.02
HUN,1967,male,66.85
HUN,1968,female,71.97
HUN,1968,male,66.67
HUN,1969,female,72.04
HUN,1969,male,66.67
HUN,1970,female,72.1
HUN,1970,male,66.33
HUN,1971,female,72.06
HUN,1971,male,66.1
HUN,1972,female,72.6
HUN,1972,male,66.81
HUN,1973,female,72.55
HUN,1973,male,66.63
HUN,1974,female,72.23
HUN,1974,male,66.3
HUN,1975,female,72.5
HUN,1975,male,66.34
HUN,1976,female,72.61
HUN,1976,male,66.69
HUN,1977,female,73.11
HUN,1977,male,66.77
HUN,1978,female,72.83
HUN,1978,male,66.15
HUN,1979,female,73.17
HUN,1979,male,66.22
HUN,1980,female,72.76
HUN,1980,male,65.52
HUN,1981,female,72.93
HUN,1981,male,65.48
HUN,1982,female,73.2
HUN,1982,male,65.62
HUN,1983,female,72.97
HUN,1983,male,65.05
HUN,1984,female,73.13
HUN,1984,male,64.98
HUN,1985,female,73.01
HUN,1985,male,64.95
HUN,1986,female,73.16
HUN,1986,male,65.2
HUN,1987,female,73.7
HUN,1987,male,65.56
HUN,1988,female,73.98
HUN,1988,male,66
HUN,1989,female,73.72
HUN,1989,male,65.24
HUN,1990,female,73.78
HUN,1990,male,65.15
HUN,1991,female,73.97
HUN,1991,male,65.11
HUN,1992,female,73.94
HUN,1992,male,64.66
HUN,1993,female,73.98
HUN,1993,male,64.65
HUN,1994,female,74.46
HUN,1994,male,65
HUN,1995,female,74.72
HUN,1995,male,65.42
HUN,1996,female,75
HUN,1996,male,66.3
HUN,1997,female,75.45
HUN,1997,male,66.64
HUN,1998,female,75.53
HUN,1998,male,66.43
HUN,1999,female,75.5
HUN,1999,male,66.67
HUN,2000,female,76.03
HUN,2000,male,67.49
HUN,2001,female,76.56
HUN,2001,male,68.19
HUN,2002,female,76.68
HUN,2002,male,68.28
HUN,2003,female,76.66
HUN,2003,male,68.32
HUN,2004,female,77.1
HUN,2004,male,68.66
HUN,2005,female,77.07
HUN,2005,male,68.61
HUN,2006,female,77.55
HUN,2006,male,69.07
HUN,2007,female,77.52
HUN,2007,male,69.25
HUN,2008,female,77.97
HUN,2008,male,69.82
HUN,2009,female,78.11
HUN,2009,male,70.11
HUN,2010,female,78.31
HUN,2010,male,70.56
HUN,2011,female,78.48
HUN,2011,male,71.14
HUN,2012,female,78.62
HUN,2012,male,71.55
HUN,2013,female,79
HUN,2013,male,72.12
HUN,2014,female,79.23
HUN,2014,male,72.25
HUN,2015,female,78.87
HUN,2015,male,72.23
HUN,2016,female,79.57
HUN,2016,male,72.56
HUN,2017,female,79.27
HUN,2017,male,72.55
HUN,2018,female,79.53
HUN,2018,male,72.72
HUN,2019,female,79.68
HUN,2019,male,73.05
HUN,2020,female,79.02
HUN,2020,male,72.32
IRL,1950,female,66.73
IRL,1950,male,64.5
IRL,1951,female,66.11
IRL,1951,male,63.51
IRL,1952,female,68.69
IRL,1952,male,65.77
IRL,1953,female,69.22
IRL,1953,male,66.69
IRL,1954,female,69.7
IRL,1954,male,66.46
IRL,1955,female,69.65
IRL,1955,male,66.48
IRL,1956,female,70.72
IRL,1956,male,67.34
IRL,1957,female,70.64
IRL,1957,male,67.49
IRL,1958,female,71.13
IRL,1958,male,67.57
IRL,1959,female,71.42
IRL,1959,male,67.6
IRL,1960,female,71.99
IRL,1960,male,68.48
IRL,1961,female,71.6
IRL,1961,male,67.85
IRL,1962,female,72.11
IRL,1962,male,67.97
IRL,1963,female,72.26
IRL,1963,male,68.29
IRL,1964,female,72.59
IRL,1964,male,68.49
IRL,1965,female,72.94
IRL,1965,male,68.55
IRL,1966,female,72.44
IRL,1966,male,68.1
IRL,1967,female,73.52
IRL,1967,male,69.08
IRL,1968,female,73.27
IRL,1968,male,68.72
IRL,1969,female,73.08
IRL,1969,male,68.72
IRL,1970,female,73.33
IRL,1970,male,68.58
IRL,1971,female,74.18
IRL,1971,male,69.29
IRL,1972,female,73.57
IRL,1972,male,68.59
